2020-02-17 20:58:38.203553|27211|1245.0|-275.0|210.625
2020-02-17 20:58:38.231970|27205|1343.0|26.0|230.5
2020-02-17 20:58:38.264359|27241|1216.0|-319.0|218.4375
2020-02-17 20:58:38.296795|27211|1107.0|-711.0|210.625
2020-02-17 20:58:38.336729|27205|1355.0|68.0|230.5
2020-02-17 20:58:38.366473|27241|1235.0|120.0|218.4375
2020-02-17 20:58:38.396991|27211|1232.0|-378.0|210.625
2020-02-17 20:58:38.427043|27205|1265.0|399.0|230.5
2020-02-17 20:58:38.455913|27241|1221.0|-228.0|218.4375
2020-02-17 20:58:38.487253|27211|1055.0|-862.0|210.625
2020-02-17 20:58:38.518977|27205|1344.0|93.0|230.5
2020-02-17 20:58:38.548866|27241|1202.0|-200.0|218.4375
2020-02-17 20:58:38.580480|27211|1118.0|-748.0|210.625
2020-02-17 20:58:38.613382|27205|1401.0|-205.0|230.5
2020-02-17 20:58:38.643410|27241|1252.0|-205.0|218.4375
2020-02-17 20:58:38.674795|27211|1226.0|-535.0|210.625
2020-02-17 20:58:38.702867|27205|1306.0|356.0|230.5
2020-02-17 20:58:38.732447|27241|1221.0|-179.0|218.4375
2020-02-17 20:58:38.761876|27211|1312.0|15.0|210.625
2020-02-17 20:58:38.790050|27205|1287.0|377.0|230.5
2020-02-17 20:58:38.816984|27241|1260.0|-201.0|218.4375
2020-02-17 20:58:38.848434|27211|1122.0|-678.0|210.625
2020-02-17 20:58:38.881262|27205|1409.0|-267.0|230.5
2020-02-17 20:58:38.909386|27241|957.0|-871.0|218.4375
2020-02-17 20:58:38.936994|27211|1301.0|-137.0|210.625
2020-02-17 20:58:38.968053|27205|1403.0|-281.0|230.5
2020-02-17 20:58:38.994619|27241|1214.0|68.0|218.4375
2020-02-17 20:58:39.025718|27211|1202.0|-422.0|210.625
2020-02-17 20:58:39.054704|27205|1286.0|392.0|230.5
2020-02-17 20:58:39.084458|27241|1254.0|199.0|218.4375
2020-02-17 20:58:39.115729|27211|1198.0|-543.0|210.625
2020-02-17 20:58:39.144139|27205|1238.0|408.0|230.5
2020-02-17 20:58:39.180768|27241|1242.0|118.0|218.4375
2020-02-17 20:58:39.211062|27211|1153.0|-633.0|210.625
2020-02-17 20:58:39.239870|27205|1270.0|308.0|230.5
2020-02-17 20:58:39.269963|27241|1220.0|-68.0|218.4375
2020-02-17 20:58:39.299118|27211|1183.0|-637.0|210.625
2020-02-17 20:58:39.327434|27205|1293.0|348.0|230.5
2020-02-17 20:58:39.358228|27241|1243.0|-36.0|218.4375
2020-02-17 20:58:39.389948|27211|1222.0|-587.0|210.625
2020-02-17 20:58:39.419088|27205|1322.0|351.0|230.5
2020-02-17 20:58:39.449611|27241|1214.0|113.0|218.4375
2020-02-17 20:58:39.483488|27211|1104.0|-708.0|210.625
2020-02-17 20:58:39.512875|27205|1332.0|76.0|230.5
2020-02-17 20:58:39.547900|27241|1249.0|105.0|218.4375
2020-02-17 20:58:39.579931|27211|1286.0|26.0|210.625
2020-02-17 20:58:39.607562|27205|1317.0|42.0|230.5
2020-02-17 20:58:39.646012|27241|1216.0|-142.0|218.4375
2020-02-17 20:58:39.677780|27211|1180.0|-422.0|210.625
2020-02-17 20:58:39.707227|27205|1404.0|-332.0|230.5
2020-02-17 20:58:39.739911|27241|1196.0|-69.0|218.4375
2020-02-17 20:58:39.770839|27211|1190.0|-425.0|210.625
2020-02-17 20:58:39.802965|27205|1366.0|-257.0|230.5
2020-02-17 20:58:39.833235|27241|1094.0|-507.0|218.4375
2020-02-17 20:58:39.875166|27211|1273.0|-269.0|210.625
2020-02-17 20:58:39.908753|27205|1290.0|369.0|230.5
2020-02-17 20:58:39.937449|27241|1264.0|84.0|218.4375
2020-02-17 20:58:39.968577|27211|1416.0|-530.0|210.625
2020-02-17 20:58:39.997189|27205|1289.0|383.0|230.5
2020-02-17 20:58:40.025945|27241|1234.0|37.0|218.4375
2020-02-17 20:58:40.057889|27211|1215.0|-207.0|210.625
2020-02-17 20:58:40.087371|27205|1260.0|382.0|230.5
2020-02-17 20:58:40.116890|27241|1204.0|163.0|218.4375
2020-02-17 20:58:40.149561|27211|1209.0|-303.0|210.625
2020-02-17 20:58:40.178532|27205|1306.0|443.0|230.5
2020-02-17 20:58:40.208132|27241|1270.0|190.0|218.4375
2020-02-17 20:58:40.240390|27211|1182.0|-546.0|210.625
2020-02-17 20:58:40.278705|27205|1267.0|470.0|230.5
2020-02-17 20:58:40.306122|27241|1282.0|52.0|218.375
2020-02-17 20:58:40.337801|27211|1260.0|-275.0|210.625
2020-02-17 20:58:40.366048|27205|1347.0|465.0|230.5
2020-02-17 20:58:40.395597|27241|1244.0|37.0|218.375
2020-02-17 20:58:40.426411|27211|1246.0|-278.0|210.625
2020-02-17 20:58:40.452701|27205|1343.0|408.0|230.5
2020-02-17 20:58:40.483532|27241|1322.0|122.0|218.375
2020-02-17 20:58:40.516337|27211|1270.0|-264.0|210.625
2020-02-17 20:58:40.554744|27205|1324.0|373.0|230.5
2020-02-17 20:58:40.584089|27241|1284.0|11.0|218.375
2020-02-17 20:58:40.617909|27211|1327.0|226.0|210.625
2020-02-17 20:58:40.644532|27205|1312.0|389.0|230.5
2020-02-17 20:58:40.674190|27241|1164.0|-575.0|218.375
2020-02-17 20:58:40.705057|27211|1297.0|-173.0|210.625
2020-02-17 20:58:40.732474|27205|1295.0|438.0|230.5
2020-02-17 20:58:40.762583|27241|1236.0|-139.0|218.375
2020-02-17 20:58:40.792847|27211|1228.0|-252.0|210.625
2020-02-17 20:58:40.824352|27205|1241.0|453.0|230.5
2020-02-17 20:58:40.854468|27241|1196.0|-154.0|218.375
2020-02-17 20:58:40.882699|27211|1325.0|-45.0|210.625
2020-02-17 20:58:40.911737|27205|1170.0|424.0|230.5
2020-02-17 20:58:40.939768|27241|1243.0|185.0|218.375
2020-02-17 20:58:40.978010|27211|1377.0|249.0|210.625
2020-02-17 20:58:41.009633|27205|1258.0|513.0|230.5
2020-02-17 20:58:41.039325|27241|1282.0|404.0|218.375
2020-02-17 20:58:41.066864|27211|1298.0|456.0|210.625
2020-02-17 20:58:41.096879|27205|1263.0|418.0|230.5
2020-02-17 20:58:41.123729|27241|1284.0|375.0|218.375
2020-02-17 20:58:41.153382|27211|1338.0|483.0|210.625
2020-02-17 20:58:41.184378|27205|1286.0|443.0|230.5
2020-02-17 20:58:41.213135|27241|1274.0|352.0|218.4375
2020-02-17 20:58:41.241706|27211|1335.0|458.0|211.375
2020-02-17 20:58:41.269308|27205|1312.0|480.0|231.0625
2020-02-17 20:58:41.295753|27241|1242.0|51.0|219.0
2020-02-17 20:58:41.324975|27211|1395.0|428.0|211.625
2020-02-17 20:58:41.355580|27205|1263.0|504.0|229.9375
2020-02-17 20:58:41.395910|27241|1128.0|-364.0|219.6875
2020-02-17 20:58:41.425432|27211|1401.0|457.0|211.4375
2020-02-17 20:58:41.457920|27205|1271.0|534.0|223.3125
2020-02-17 20:58:41.487515|27241|1204.0|-193.0|221.625
2020-02-17 20:58:41.517067|27211|1382.0|555.0|217.1875
2020-02-17 20:58:41.549763|27205|1226.0|603.0|218.3125
2020-02-17 20:58:41.591011|27241|1199.0|-252.0|226.0625
2020-02-17 20:58:41.623615|27211|1355.0|554.0|214.8125
2020-02-17 20:58:41.654616|27205|1524.0|497.0|52.0
2020-02-17 20:58:41.684995|27241|1231.0|-202.0|230.1875
2020-02-17 20:58:41.715770|27211|1295.0|501.0|213.1875
2020-02-17 20:58:41.746726|27205|1343.0|468.0|212.625
2020-02-17 20:58:41.777276|27241|1230.0|-406.0|233.75
2020-02-17 20:58:41.806157|27211|1290.0|506.0|211.625
2020-02-17 20:58:41.838009|27205|1263.0|413.0|209.9375
2020-02-17 20:58:41.867554|27241|1330.0|65.0|244.0
2020-02-17 20:58:41.895971|27211|1422.0|508.0|207.3125
2020-02-17 20:58:41.923080|27205|1289.0|508.0|205.4375
2020-02-17 20:58:41.951220|27241|1283.0|-530.0|244.9375
2020-02-17 20:58:41.979760|27211|1430.0|507.0|205.5
2020-02-17 20:58:42.011400|27205|1211.0|437.0|202.5625
2020-02-17 20:58:42.041539|27241|1366.0|-815.0|244.9375
2020-02-17 20:58:42.072369|27211|1343.0|471.0|205.625
2020-02-17 20:58:42.102298|27205|1242.0|505.0|202.5625
2020-02-17 20:58:42.132050|27241|1370.0|-833.0|244.9375
2020-02-17 20:58:42.161604|27211|1308.0|533.0|205.5625
2020-02-17 20:58:42.189488|27205|1285.0|437.0|207.4375
2020-02-17 20:58:42.218777|27241|1414.0|-948.0|244.9375
2020-02-17 20:58:42.248754|27211|1666.0|736.0|207.3125
2020-02-17 20:58:42.278355|27205|1327.0|512.0|210.0625
2020-02-17 20:58:42.308328|27241|1273.0|-316.0|244.875
2020-02-17 20:58:42.338313|27211|1528.0|491.0|211.0625
2020-02-17 20:58:42.365391|27205|1289.0|455.0|213.0625
2020-02-17 20:58:42.396934|27241|1282.0|-327.0|244.875
2020-02-17 20:58:42.429150|27211|1395.0|-105.0|212.5
2020-02-17 20:58:42.459460|27205|1324.0|483.0|214.3125
2020-02-17 20:58:42.488701|27241|1281.0|-331.0|244.875
2020-02-17 20:58:42.530411|27211|1422.0|-80.0|214.25
2020-02-17 20:58:42.561891|27205|3117.0|12.0|64.0625
2020-02-17 20:58:42.595304|27241|1444.0|-942.0|244.875
2020-02-17 20:58:42.626921|27211|1427.0|318.0|216.4375
2020-02-17 20:58:42.656411|27205|1442.0|-255.0|64.375
2020-02-17 20:58:42.686150|27241|1324.0|-157.0|244.875
2020-02-17 20:58:42.715308|27211|1387.0|26.0|217.375
2020-02-17 20:58:42.742470|27205|1458.0|-294.0|63.5
2020-02-17 20:58:42.769276|27241|1283.0|-52.0|244.875
2020-02-17 20:58:42.798974|27211|1362.0|46.0|218.75
2020-02-17 20:58:42.828512|27205|1506.0|-403.0|62.0625
2020-02-17 20:58:42.862163|27241|1207.0|-39.0|244.6875
2020-02-17 20:58:42.893444|27211|1355.0|45.0|219.3125
2020-02-17 20:58:42.924313|27205|1464.0|20.0|59.625
2020-02-17 20:58:42.955298|27241|1190.0|-31.0|243.3125
2020-02-17 20:58:42.985442|27211|1360.0|73.0|219.4375
2020-02-17 20:58:43.013143|27205|1372.0|432.0|58.5625
2020-02-17 20:58:43.043275|27241|1266.0|304.0|238.25
2020-02-17 20:58:43.072833|27211|1353.0|-3.0|219.4375
2020-02-17 20:58:43.104387|27205|1437.0|-136.0|56.25
2020-02-17 20:58:43.135269|27241|1370.0|282.0|231.1875
2020-02-17 20:58:43.165436|27211|1331.0|200.0|219.0
2020-02-17 20:58:43.194107|27205|1342.0|325.0|53.625
2020-02-17 20:58:43.222407|27241|1397.0|326.0|228.3125
2020-02-17 20:58:43.253790|27211|1497.0|703.0|215.375
2020-02-17 20:58:43.280043|27205|1289.0|449.0|51.0
2020-02-17 20:58:43.311792|27241|1373.0|279.0|222.1875
2020-02-17 20:58:43.339879|27211|1462.0|649.0|210.5
2020-02-17 20:58:43.369293|27205|1417.0|-7.0|46.3125
2020-02-17 20:58:43.398400|27241|1313.0|35.0|217.0625
2020-02-17 20:58:43.424489|27211|1412.0|558.0|208.625
2020-02-17 20:58:43.454967|27205|1387.0|30.0|38.5625
2020-02-17 20:58:43.483518|27241|1292.0|112.0|212.5625
2020-02-17 20:58:43.514115|27211|1371.0|535.0|205.9375
2020-02-17 20:58:43.544942|27205|1301.0|206.0|32.875
2020-02-17 20:58:43.583658|27241|1383.0|-498.0|207.5625
2020-02-17 20:58:43.616140|27211|1427.0|491.0|203.3125
2020-02-17 20:58:43.649471|27205|1438.0|-583.0|34.625
2020-02-17 20:58:43.677938|27241|1426.0|-28.0|204.875
2020-02-17 20:58:43.705479|27211|1357.0|573.0|202.875
2020-02-17 20:58:43.738215|27205|1389.0|-229.0|36.8125
2020-02-17 20:58:43.777979|27241|1401.0|91.0|202.625
2020-02-17 20:58:43.807167|27211|1188.0|710.0|205.625
2020-02-17 20:58:43.837512|27205|1509.0|-552.0|32.5625
2020-02-17 20:58:43.867861|27241|1375.0|215.0|202.875
2020-02-17 20:58:43.896119|27211|1333.0|584.0|207.8125
2020-02-17 20:58:43.924788|27205|1375.0|385.0|28.625
2020-02-17 20:58:43.957450|27241|1353.0|241.0|203.3125
2020-02-17 20:58:43.985181|27211|1350.0|539.0|208.3125
2020-02-17 20:58:44.012397|27205|1480.0|411.0|29.125
2020-02-17 20:58:44.041045|27241|1242.0|-353.0|204.625
2020-02-17 20:58:44.071033|27211|1435.0|687.0|205.25
2020-02-17 20:58:44.100467|27205|1410.0|316.0|37.0625
2020-02-17 20:58:44.129106|27241|1393.0|-52.0|205.0625
2020-02-17 20:58:44.157896|27211|1443.0|634.0|203.0
2020-02-17 20:58:44.187588|27205|1338.0|286.0|44.0625
2020-02-17 20:58:44.218375|27241|1224.0|-164.0|205.9375
2020-02-17 20:58:44.247746|27211|1464.0|635.0|204.25
2020-02-17 20:58:44.274947|27205|1346.0|372.0|53.9375
2020-02-17 20:58:44.304680|27241|1510.0|279.0|207.5
2020-02-17 20:58:44.333285|27211|1451.0|600.0|204.5
2020-02-17 20:58:44.360813|27205|1322.0|192.0|54.5
2020-02-17 20:58:44.388973|27241|1303.0|-25.0|208.4375
2020-02-17 20:58:44.419237|27211|1450.0|527.0|204.6875
2020-02-17 20:58:44.447963|27205|1323.0|337.0|48.4375
2020-02-17 20:58:44.479770|27241|1220.0|-87.0|208.4375
2020-02-17 20:58:44.508120|27211|1379.0|429.0|203.4375
2020-02-17 20:58:44.533893|27205|1305.0|371.0|48.9375
2020-02-17 20:58:44.565465|27241|1320.0|400.0|208.0625
2020-02-17 20:58:44.598266|27211|1225.0|433.0|203.0
2020-02-17 20:58:44.623973|27205|1212.0|391.0|54.0625
2020-02-17 20:58:44.655044|27241|1211.0|-197.0|208.6875
2020-02-17 20:58:44.683615|27211|1284.0|417.0|203.125
2020-02-17 20:58:44.714512|27205|1415.0|614.0|59.6875
2020-02-17 20:58:44.744986|27241|1220.0|515.0|209.9375
2020-02-17 20:58:44.774002|27211|1425.0|362.0|204.625
2020-02-17 20:58:44.806091|27205|1320.0|590.0|68.3125
2020-02-17 20:58:44.835214|27241|1253.0|368.0|211.375
2020-02-17 20:58:44.865135|27211|-372.0|811.0|205.875
2020-02-17 20:58:44.895055|27205|1357.0|596.0|71.9375
2020-02-17 20:58:44.925496|27241|1275.0|488.0|211.4375
2020-02-17 20:58:44.953667|27211|1296.0|422.0|205.0
2020-02-17 20:58:44.990593|27205|1225.0|335.0|66.1875
2020-02-17 20:58:45.021621|27241|1264.0|449.0|211.1875
2020-02-17 20:58:45.049545|27211|1308.0|388.0|204.5
2020-02-17 20:58:45.076330|27205|1291.0|310.0|59.6875
2020-02-17 20:58:45.108516|27241|1387.0|-32.0|211.0
2020-02-17 20:58:45.135912|27211|1531.0|489.0|204.5625
2020-02-17 20:58:45.165944|27205|1608.0|510.0|57.875
2020-02-17 20:58:45.193746|27241|1245.0|560.0|211.25
2020-02-17 20:58:45.222013|27211|1471.0|454.0|204.5
2020-02-17 20:58:45.251118|27205|1506.0|407.0|57.4375
2020-02-17 20:58:45.278793|27241|1219.0|579.0|211.3125
2020-02-17 20:58:45.305404|27211|1428.0|431.0|204.625
2020-02-17 20:58:45.332819|27205|1423.0|379.0|54.9375
2020-02-17 20:58:45.364075|27241|1269.0|-43.0|211.375
2020-02-17 20:58:45.393764|27211|1315.0|422.0|204.1875
2020-02-17 20:58:45.422467|27205|1390.0|394.0|50.875
2020-02-17 20:58:45.452217|27241|1181.0|241.0|211.5625
2020-02-17 20:58:45.482079|27211|1271.0|606.0|204.5
2020-02-17 20:58:45.511725|27205|1412.0|326.0|47.5625
2020-02-17 20:58:45.539490|27241|1156.0|-456.0|212.375
2020-02-17 20:58:45.568193|27211|1360.0|524.0|205.25
2020-02-17 20:58:45.598454|27205|1465.0|-329.0|43.8125
2020-02-17 20:58:45.628256|27241|1294.0|-379.0|213.25
2020-02-17 20:58:45.667509|27211|1355.0|554.0|206.0625
2020-02-17 20:58:45.697329|27205|1367.0|-398.0|37.1875
2020-02-17 20:58:45.727005|27241|1257.0|-146.0|212.8125
2020-02-17 20:58:45.757613|27211|1294.0|511.0|205.125
2020-02-17 20:58:45.787373|27205|1382.0|-74.0|29.3125
2020-02-17 20:58:45.819287|27241|1286.0|97.0|211.3125
2020-02-17 20:58:45.850127|27211|1436.0|-336.0|203.6875
2020-02-17 20:58:45.879651|27205|1393.0|-290.0|26.8125
2020-02-17 20:58:45.910524|27241|1260.0|192.0|210.6875
2020-02-17 20:58:45.936479|27211|1332.0|-123.0|203.3125
2020-02-17 20:58:45.965160|27205|1349.0|390.0|29.0625
2020-02-17 20:58:45.992435|27241|1296.0|460.0|211.75
2020-02-17 20:58:46.020801|27211|1348.0|468.0|204.0625
2020-02-17 20:58:46.051293|27205|1429.0|363.0|31.0
2020-02-17 20:58:46.081996|27241|1371.0|396.0|213.3125
2020-02-17 20:58:46.111984|27211|1303.0|572.0|206.5
2020-02-17 20:58:46.140656|27205|1386.0|360.0|36.875
2020-02-17 20:58:46.171757|27241|1407.0|178.0|216.5625
2020-02-17 20:58:46.201051|27211|1376.0|540.0|208.9375
2020-02-17 20:58:46.228816|27205|1382.0|241.0|39.9375
2020-02-17 20:58:46.260906|27241|1459.0|-258.0|216.6875
2020-02-17 20:58:46.289142|27211|1365.0|543.0|208.625
2020-02-17 20:58:46.317777|27205|1389.0|357.0|45.25
2020-02-17 20:58:46.349789|27241|1339.0|-622.0|215.6875
2020-02-17 20:58:46.377442|27211|1409.0|511.0|208.25
2020-02-17 20:58:46.406485|27205|1495.0|546.0|49.0
2020-02-17 20:58:46.433583|27241|1400.0|283.0|217.1875
2020-02-17 20:58:46.462827|27211|1435.0|579.0|210.5
